# OTU	G34185	G34220	G34187	G34186	G34181	G34180	G34183	G34182	G34228	G34229	G34189	G34188	G34227	G44044	G44043	G44041	G44040	G34237	G89736	G34221	G34222	G44038	G44039	G28745	G44094	G34196	G44090	G44093	G34217	G34195	G34192	G34193	G34212	G75308	G75309	G75304	G75305	G75306	G75307	G75302	G75303	G44081	G44089	G75316	G44095	G44076	G44074	G75321	G28775	G28774	G75274	G75277	G75270	G75271	G75272	G75273	G75278	G44065	G44066	G44062	G75269	G75268	G34206	G34207	G34204	G34202	G34203	G34200	G34201	G44050	G34208	G34209	G28715	G44100	G28711	G75298	G28712	G75290	G75291	G34215	G34214	G34194	G34216	G34211	G34210	G34190	G34191	G34219	G34218	G34198	G34199	G75353	G75288	G75285	G75287	G75286	G75281	G75280	G75283	taxonomy
215097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
189312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	6	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
199182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
741701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
922761	0	2	0	0	0	3	0	2	0	0	0	1	0	1	1	1	3	0	3	2	0	0	2	0	15	0	4	1	0	0	0	0	0	397	0	0	0	1	0	0	2	1	1	0	1	0	0	0	0	2	0	0	3	22	0	0	0	0	28	0	30	0	0	0	0	0	0	0	0	4	0	1	2119	0	12	0	8	4	0	0	0	0	0	0	0	0	0	0	1	7	1	0	0	3	0	5	0	0	37	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__
187594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	36	0	0	0	0	0	11	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	25	0	0	0	0	51	0	33	0	0	0	3	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	3	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
955102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	37	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	508	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
588197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	2	16	0	0	7	0	0	0	0	2	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	27	0	1	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
110625	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	32	0	0	0	0	1	48	103	0	42	5	1	50	1	0	0	0	0	9	1	243	18	0	11	0	0	0	1	0	0	0	0	58	0	1	0	6	0	1	63	23	26	0	46	0	0	0	0	0	0	0	0	0	0	62	0	4	0	168	0	677	0	0	0	0	0	0	1	1	2	0	0	1	0	0	0	44	4	0	1	1	13	0	60	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
1076587	27	0	31	18	64	45	64	5	26	15	11	25	11	284	691	170	422	14	85	0	16	570	392	2	336	6	594	1	13	0	16	0	5	29	85	0	114	42	25	0	0	0	663	0	1	48	0	0	0	59	0	0	0	42	0	0	1	264	223	1899	0	243	21	9	0	0	0	0	0	533	7	15	0	0	301	0	0	19	87	35	10	0	15	17	17	36	37	15	0	0	0	0	44	119	68	32	631	4	303	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans
562376	0	0	0	0	0	0	3	0	0	1	0	0	1	12	15	84	3	8	4	0	0	4	17	5	3	6	40	8	1	49	1	13	6	0	2	45	0	0	0	8	48	2785	7	1	55	1	233	7	6	0	71	12	442	2	27	37	20	15	65	11	0	15	1	0	0	46	82	85	26	2	0	0	0	117	8	529	565	1	0	0	0	5	0	0	0	0	2	0	0	5	38	1	0	0	0	1	1	0	3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
839964	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	49	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	29	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	2	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
314586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
349680	4	0	3	0	3	1	11	6	0	0	1	1	0	0	102	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	12	0	0	0	12	0	0	21	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	59	0	66	0	87	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	65	55	51	9	1	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
441494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1105343	145	0	58	56	105	94	134	73	0	0	36	56	0	1	4293	611	0	17	67	0	1	1	3573	168	921	9	1635	3235	2	0	29	0	18	203	348	134	5	414	48	0	1	0	688	0	0	0	351	0	0	61	0	496	0	21	33	61	319	254	1773	0	0	206	11	2	0	23	123	45	12	2457	28	95	0	28	567	0	1	92	377	0	0	0	19	117	134	34	49	11	0	0	0	0	211	328	487	33	219	0	32	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
182723	1	0	2	2	0	1	4	0	0	0	0	1	0	4	15	3	0	0	1	0	0	1	2	10	3	0	19	4	0	0	0	0	0	2	8	0	8	11	0	0	0	0	9	0	0	0	2	0	0	2	0	7	0	0	0	0	0	6	0	15	0	18	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	4	12	10	9	2	4	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
589923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3008	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	43	0	0	0	0	0	0	0	0	10	2650	0	0	0	0	0	0	0	10	0	0	6	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
1106384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
1040889	33	0	2	8	36	35	100	263	0	0	1	5	0	1	762	2	2	14	61	0	0	2	1297	0	1071	0	1176	456	0	0	4	0	5	31	108	22	0	177	105	0	0	0	2927	0	0	1	3	0	0	403	0	96	0	0	2	5	97	482	397	10222	0	28	56	15	0	0	0	0	0	1404	57	167	1	12	271	0	0	0	0	0	0	0	0	165	74	2	4	0	0	0	0	0	129	231	125	21	0	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
191884	25	0	31	21	7	17	36	22	0	0	5	24	0	0	544	0	0	0	0	0	0	0	0	2	0	0	810	0	0	0	63	0	0	0	80	0	567	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	1	0	380	0	5	2	0	0	0	0	0	12	0	0	0	76	0	0	0	0	0	0	0	0	0	0	57	58	0	0	0	0	104	46	135	76	31	546	12	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
363731	246	0	123	104	322	141	493	60	0	0	32	94	0	3	2308	1	2	10	0	0	0	4	3	6	0	8	6116	2	0	0	377	0	5	0	217	0	406	0	0	0	0	0	2414	0	0	2830	581	0	0	0	0	0	0	0	0	118	0	3601	1	10	0	1573	18	8	19	134	110	2	0	0	5	0	3	190	493	0	1	0	0	0	0	0	0	0	0	484	425	0	0	484	0	584	177	370	113	159	1	1	0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila
323818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	34	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	52	0	60	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4456605	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
580629	223	0	339	254	206	193	172	519	116	409	200	267	210	17191	26032	15294	24114	949	1462	0	249	21283	33128	539	16074	652	14883	27339	669	4	505	73	575	2253	3099	10083	5200	4669	2375	1740	1	22	15251	0	16	11704	37277	2204	213	539	2194	10392	53	742	5778	5701	6685	10360	25234	20108	1	913	20	458	13	277	767	7	724	32937	527	411	0	16940	1855	0	261	1838	3967	383	557	51	564	110	335	278	415	327	0	0	267	6879	4190	5282	3691	1124	1706	3665	2390	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
368219	397	0	362	298	401	584	582	79	910	295	210	257	374	23195	9468	6867	37282	969	1777	1	171	7272	15852	505	11838	152	10692	7936	108	319	241	390	696	878	972	3563	687	207	826	3355	4006	24259	30759	0	25846	68	2	1372	0	1184	0	6839	29	624	1125	1141	3837	3265	6343	1584	0	217	48	30	6	0	80	0	0	9665	224	455	0	1564	4779	0	248	863	1428	611	402	14	261	1078	241	136	179	212	0	0	1	2539	241	687	200	75	3517	20	5591	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
4452634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
195998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
331975	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	15	0	0	0	6	0	0	0	9	5	0	0	0	1	0	0	0	0	0	2	4	8	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
199491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
353817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	7	0	3	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	9	8	1	2	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
545473	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	8	10	1	0	0	1	0	39	0	9	2	5	7	13	0	0	0	0	0	1	94	5	1	2	14	0	701	4	0	0	7	296	19	1	2	1	6	0	0	18	19	16	0	10	589	0	1	0	0	0	5	1	0	5	5	0	0	0	103	1	16	1	0	0	1	0	0	2	0	0	2	0	0	0	0	0	1	0	1	4	0	4	423	3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
586453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	3	7	0	7	0	185	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
586968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	0	0	22	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	1	0	2	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
185088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
495451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__
344422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	2	3	5	0	0	4	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
2825358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	176	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	2	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1252	0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
510524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
197539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
50208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	7	0	0	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
369182	1	0	0	1	5	6	10	2	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	3	0	0	76	0	0	0	1	0	0	0	13	0	0	16	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	46	0	20	8	1	0	0	0	0	0	0	2	0	0	0	26	0	0	48	98	0	0	0	0	0	0	6	2	0	0	0	0	0	22	61	25	4	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
196553	0	0	9	5	7	10	3	2	2	1	2	5	14	0	55	338	0	1	0	0	0	4007	556	2	57	19	29	316	0	0	15	0	3	21	5	0	0	0	39	0	0	0	2	0	0	0	0	37	0	0	0	201	0	43	15	83	248	10	171	0	0	37	5	4	1	0	0	0	0	310	16	12	0	0	53	0	0	0	13	0	0	0	0	5	8	5	15	0	0	0	0	49	1	0	0	0	82	0	311	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
292276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	115	0	0	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	3	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	1309	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
564334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	7	0	3	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
659361	0	0	0	0	0	0	0	0	5	1	0	0	1	2	1	23	3	2	1	0	0	5	5	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	162	243	3	0	8	1	3	118	5	0	203	65	0	0	0	0	61	1	0	3	0	0	0	0	120	23	38	6	0	4	0	0	82	0	0	589	1	0	0	0	0	0	0	0	0	0	9	0	0	12	104	0	0	0	0	0	0	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
194297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	4	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
186955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	0	0	0	11	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	2	0	0	3	0	1	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
437137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	50	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
210890	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	2	0	0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	41	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	5	0	1	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
537661	5	0	9	6	15	20	28	3	0	0	3	13	0	234	372	432	153	6	0	0	0	0	2	0	44	33	74	0	0	0	16	0	6	0	25	257	0	9	21	24	0	0	155	0	0	0	728	0	0	16	0	0	0	39	13	39	0	100	0	495	0	71	0	1	0	13	51	6	26	119	3	0	0	449	140	0	0	1	2	0	0	0	0	0	0	10	17	0	0	0	0	46	38	35	12	1	0	0	144	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
367176	0	0	1	2	2	2	0	3	0	0	2	5	0	0	17	1	0	0	0	0	0	0	61	0	1	0	6	13	0	0	26	0	0	0	0	5	0	1	0	0	0	0	3	0	0	0	3	0	0	1	1	37	0	0	2	14	21	21	33	2	0	21	1	2	0	2	0	0	0	1	0	0	0	5	3	0	0	0	1	0	1	0	0	0	0	10	12	0	0	0	0	0	0	2	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
